customer_id,customer_name,join_date,total_spent,frequency,segment
2299,mary_oneill,2023-09-24 00:00:00-07:00,2147.23,5,occasional
2300,amber_perez,2023-07-24 00:00:00-07:00,4852.45,44,occasional
2301,madison_estrada,2025-03-29 00:00:00-07:00,1425.09,27,frequent
2302,elizabeth_gross,2023-07-20 00:00:00-07:00,3362.8,15,
2303,lori_chandler,2024-08-06 00:00:00-07:00,3837.96,30,frequent
2304,edward_jones,2024-05-26 00:00:00-07:00,2763.01,37,frequent
2305,cheryl_smith,2024-07-28 00:00:00-07:00,3261.27,44,frequent
2306,gina_hudson,2024-03-16 00:00:00-07:00,1585.36,27,frequent
2307,katelyn_peters,2025-02-03 00:00:00-08:00,3663.22,20,occasional
2308,jose_price,2024-07-13 00:00:00-07:00,729.13,46,frequent
2309,benjamin_anderson,2023-12-14 00:00:00-08:00,3808.51,32,frequent
2310,danny_hart,2025-04-06 00:00:00-07:00,2334.97,10,high_value
2311,rachel_davis,2024-12-29 00:00:00-08:00,4575.24,27,high_value
2312,john_hood,2023-10-12 00:00:00-07:00,3198.29,12,high_value
2313,allison_harris,2024-03-22 00:00:00-07:00,1830.66,28,occasional
2314,william_jones,2025-01-03 00:00:00-08:00,2625.85,14,high_value
2315,nathaniel_patel,2023-11-04 00:00:00-07:00,4063.96,42,occasional
2316,shawn_martinez,2025-02-26 00:00:00-08:00,3261.67,23,high_value
2317,chris_reyes,2024-01-09 00:00:00-08:00,619.23,20,occasional
2318,david_clark,2023-11-04 00:00:00-07:00,4195.76,26,occasional
2319,rebecca_harding,2025-05-06 00:00:00-07:00,3378.82,16,frequent
2320,john_gordon,2025-03-30 00:00:00-07:00,304.75,24,frequent
2321,julie_larson,2024-10-20 00:00:00-07:00,2282.15,33,high_value
2322,amanda_lee,2023-08-31 00:00:00-07:00,3853.23,13,occasional
2323,jessica_swanson,2024-12-19 00:00:00-08:00,2927.8,21,frequent
2324,brandon_edwards,2023-09-19 00:00:00-07:00,2634.52,40,frequent
2325,natalie_barrett,2024-10-19 00:00:00-07:00,2931.1,9,occasional
2326,mr_mark_rodriguez,2024-05-05 00:00:00-07:00,4238.97,46,occasional
2327,william_reese,2025-04-04 00:00:00-07:00,4065.69,21,frequent
2328,robert_miller,2024-04-10 00:00:00-07:00,3038.54,5,occasional
2329,mary_stevens,2024-07-11 00:00:00-07:00,455.71000000000004,28,frequent
2330,stephanie_jones,2025-06-23 00:00:00-07:00,902.08,39,frequent
2331,sonya_sullivan,2024-10-10 00:00:00-07:00,100.23,30,frequent
2332,keith_russell,2024-03-12 00:00:00-07:00,1703.71,24,high_value
2333,angela_zavala,2025-05-31 00:00:00-07:00,876.76,20,frequent
2334,casey_graham,2024-02-25 00:00:00-08:00,2372.87,39,frequent
2335,dillon_ramsey,2024-04-02 00:00:00-07:00,4758.77,13,high_value
2336,mr_michael_sandoval,2024-10-16 00:00:00-07:00,1073.2,28,occasional
2337,neil_fletcher,2024-04-29 00:00:00-07:00,4649.81,30,high_value
2338,joe_johns,2024-10-27 00:00:00-07:00,1046.81,19,frequent
2339,jeffrey_paul,2024-07-27 00:00:00-07:00,4870.59,5,high_value
2340,mrs_kendra_white,2023-12-31 00:00:00-08:00,4929.09,36,occasional
2341,amanda_reed,2024-09-04 00:00:00-07:00,644.65,6,occasional
2342,wayne_myers,2025-05-10 00:00:00-07:00,4602.85,21,occasional
2343,haley_ortega,2023-09-02 00:00:00-07:00,1876.39,29,frequent
2344,brian_austin,2023-08-06 00:00:00-07:00,2598.81,6,high_value
2345,laurie_pacheco,2023-08-04 00:00:00-07:00,2686.94,37,high_value
2346,ruben_nguyen,2024-01-29 00:00:00-08:00,4932.85,2,occasional
2347,tara_huang,2025-05-01 00:00:00-07:00,764.71,44,frequent
2348,steven_hensley,2025-02-13 00:00:00-08:00,2188.94,22,occasional
2349,cathy_williams,2025-05-24 00:00:00-07:00,1380.07,42,high_value
2350,laura_olson,2023-08-30 00:00:00-07:00,154.23,44,frequent
2351,elijah_mendez,2024-06-16 00:00:00-07:00,3906.28,37,frequent
2352,jeremy_oliver,2023-12-28 00:00:00-08:00,644.38,26,high_value
2353,elizabeth_black,2025-04-07 00:00:00-07:00,3371.67,1,frequent
2354,laura_downs,2024-03-27 00:00:00-07:00,2213.01,9,frequent
2355,robert_smith,2025-06-13 00:00:00-07:00,2713.94,22,occasional
2356,lori_foster,2025-01-28 00:00:00-08:00,267.05,16,frequent
2357,robert_lewis,2024-07-08 00:00:00-07:00,3597.97,47,occasional
2358,logan_nguyen,2023-12-24 00:00:00-08:00,4890.97,18,high_value
2359,george_kelly,2023-08-01 00:00:00-07:00,4675.64,44,high_value
2360,joshua_walter,2024-12-06 00:00:00-08:00,2513.34,41,high_value
2361,dustin_taylor,2025-03-29 00:00:00-07:00,1118.1,25,high_value
2362,diane_olson,2023-08-05 00:00:00-07:00,1056.22,20,frequent
2363,kristina_wright,2025-04-20 00:00:00-07:00,4656.12,10,frequent
2364,kristin_adams,2024-02-28 00:00:00-08:00,1758.04,11,frequent
2365,tamara_davis,2023-11-21 00:00:00-08:00,4673.32,14,frequent
2366,hannah_morgan,2023-10-16 00:00:00-07:00,4759.13,9,high_value
2367,meredith_boyer,2024-11-12 00:00:00-08:00,2219.96,39,high_value
2368,kaitlin_mcneil_md,2023-12-30 00:00:00-08:00,2065.53,49,high_value
2369,mr_jonathan_savage,2024-01-02 00:00:00-08:00,4922.01,49,occasional
2370,mary_adams,2025-06-06 00:00:00-07:00,1443.98,30,occasional
2371,derek_reyes,2024-04-17 00:00:00-07:00,4296.96,31,occasional
2372,laura_perez,2024-02-13 00:00:00-08:00,1143.14,13,frequent
2373,gary_newton,2024-12-04 00:00:00-08:00,1642.69,44,occasional
2374,brent_flores,2023-09-23 00:00:00-07:00,362.56,24,occasional
2375,edward_jefferson,2023-12-05 00:00:00-08:00,1528.24,10,high_value
2376,kristen_pugh,2025-03-22 00:00:00-07:00,1614.87,10,occasional
2377,jeremy_rodgers,2025-02-05 00:00:00-08:00,4656.62,6,frequent
2378,scott_thomas,2024-10-29 00:00:00-07:00,3962.64,20,occasional
2379,james_williams,2024-11-18 00:00:00-08:00,672.48,16,occasional
2380,tammy_larson,2025-06-13 00:00:00-07:00,4609.24,17,frequent
2381,kent_ortega,2024-12-31 00:00:00-08:00,1759.92,33,occasional
2382,sarah_jackson,2024-05-08 00:00:00-07:00,2491.03,30,occasional
2383,keith_brown,2024-05-19 00:00:00-07:00,893.91,6,high_value
2384,adam_dudley,2024-11-20 00:00:00-08:00,3585.87,23,frequent
2385,dr_yvette_silva,2025-06-28 00:00:00-07:00,1158.19,20,frequent
2386,amy_martinez,2025-02-18 00:00:00-08:00,3603.99,32,occasional
2387,joshua_miller,2025-01-17 00:00:00-08:00,2135.7,38,high_value
2388,jacqueline_mcintyre,2023-10-27 00:00:00-07:00,3606.49,3,high_value
2389,angela_gonzalez,2023-09-28 00:00:00-07:00,2552.4,41,frequent
2390,jonathan_hunter,2025-05-23 00:00:00-07:00,4839.21,44,occasional
2391,eric_lee,2024-02-22 00:00:00-08:00,3568.11,4,occasional
2392,christopher_murphy,2024-04-01 00:00:00-07:00,1096.51,25,frequent
2393,daniel_chaney,2023-11-13 00:00:00-08:00,4968.06,2,occasional
2394,christy_gonzalez,2024-07-17 00:00:00-07:00,256.37,32,occasional
2395,colleen_marks,2024-01-25 00:00:00-08:00,3834.11,28,frequent
2396,jared_parker,2024-08-27 00:00:00-07:00,3312.92,26,high_value
2397,dr_kylie_butler_md,2024-10-26 00:00:00-07:00,1920.0,41,occasional
2398,holly_villegas,2025-03-28 00:00:00-07:00,2198.31,35,occasional
2399,stephanie_cannon,2023-10-31 00:00:00-07:00,2774.84,47,frequent
2400,christina_cabrera,2024-10-30 00:00:00-07:00,4524.49,36,occasional
2401,steven_gay,2024-12-17 00:00:00-08:00,4808.2,8,occasional
2402,cynthia_garcia,2024-06-21 00:00:00-07:00,851.13,30,high_value
2403,brandon_white,2024-11-13 00:00:00-08:00,2790.64,7,frequent
2404,lindsey_wise,2023-12-04 00:00:00-08:00,3692.58,47,
2405,jessica_young,2025-05-30 00:00:00-07:00,4275.9,25,frequent
2406,jason_mccoy,2024-06-18 00:00:00-07:00,2159.48,14,high_value
2407,anna_knapp,2025-05-08 00:00:00-07:00,4355.91,42,frequent
2408,barbara_moyer,2024-05-13 00:00:00-07:00,2911.42,27,high_value
2409,katherine_alvarez,2023-12-20 00:00:00-08:00,3641.6,34,occasional
2410,gloria_cross_md,2025-01-17 00:00:00-08:00,3539.26,45,high_value
2411,mr_jerry_harrington,2023-10-12 00:00:00-07:00,4538.91,34,frequent
2412,kara_turner,2024-05-04 00:00:00-07:00,2274.31,33,
2413,erin_mccarthy,2024-08-22 00:00:00-07:00,2163.88,18,occasional
2414,mark_reynolds,2023-10-25 00:00:00-07:00,4446.5,42,high_value
2415,claire_rich,2025-02-13 00:00:00-08:00,370.69,22,high_value
2416,thomas_murray,2024-10-08 00:00:00-07:00,4590.92,11,
2417,samantha_meyer,2025-02-18 00:00:00-08:00,3332.42,9,frequent
2418,kevin_miller,2024-07-12 00:00:00-07:00,1680.12,22,occasional
2419,samuel_wheeler,2025-06-16 00:00:00-07:00,2602.91,30,frequent
2420,mark_mccoy,2025-06-17 00:00:00-07:00,298.94,23,high_value
2421,susan_carpenter,2025-02-03 00:00:00-08:00,2288.67,38,frequent
2422,cheryl_martinez,2024-08-04 00:00:00-07:00,444.3,21,frequent
2423,michael_hernandez,2025-03-19 00:00:00-07:00,2011.65,26,occasional
2424,jason_hopkins,2024-10-26 00:00:00-07:00,3736.13,21,frequent
2425,frank_caldwell,2024-08-20 00:00:00-07:00,1970.78,33,high_value
2426,john_price,2023-08-02 00:00:00-07:00,4595.71,47,high_value
2427,james_young,2024-12-06 00:00:00-08:00,3732.73,20,occasional
2428,randall_smith,2023-07-26 00:00:00-07:00,4104.93,41,frequent
2429,sarah_williamson,2024-05-01 00:00:00-07:00,3957.36,13,frequent
2430,christina_shelton,2025-01-04 00:00:00-08:00,219.28,19,occasional
2431,timothy_wilkerson,2024-09-17 00:00:00-07:00,3141.27,26,occasional
2432,angela_flores,2024-04-03 00:00:00-07:00,2117.18,2,frequent
2433,eric_baldwin,2024-01-07 00:00:00-08:00,4533.53,29,occasional
2434,jennifer_ramirez,2023-11-10 00:00:00-08:00,2405.65,49,frequent
2435,brandon_williams,2024-01-02 00:00:00-08:00,4911.88,22,frequent
2436,christie_franklin,2024-11-30 00:00:00-08:00,57.849999999999994,28,occasional
2437,matthew_mcguire_jr,2024-04-12 00:00:00-07:00,1525.22,26,high_value
2438,samuel_nielsen,2024-03-30 00:00:00-07:00,3228.88,7,high_value
2439,helen_taylor,2025-01-29 00:00:00-08:00,4169.65,30,high_value
2440,krista_johnson,2024-05-03 00:00:00-07:00,2585.55,49,occasional
2441,garrett_herrera,2025-06-16 00:00:00-07:00,3122.82,22,occasional
2442,nancy_johnson,2024-12-10 00:00:00-08:00,1244.86,11,occasional
2443,willie_jackson,2025-06-29 00:00:00-07:00,2701.28,43,high_value
2444,dawn_jones,2024-11-30 00:00:00-08:00,3796.16,41,frequent
2445,austin_mcintosh,2024-09-15 00:00:00-07:00,202.23000000000002,0,frequent
2446,jennifer_green,2024-08-29 00:00:00-07:00,1419.51,4,
2447,danielle_martinez,2023-10-02 00:00:00-07:00,2036.65,1,high_value
2448,tiffany_johnson,2025-05-14 00:00:00-07:00,2780.51,1,high_value
2449,carol_wells,2025-03-19 00:00:00-07:00,696.96,40,occasional
2450,gary_martinez,2024-08-01 00:00:00-07:00,2672.13,35,high_value
2451,sarah_reid,2024-09-21 00:00:00-07:00,4574.98,43,occasional
2452,raymond_willis,2024-07-02 00:00:00-07:00,2748.94,30,high_value
2453,michael_tate,2024-02-03 00:00:00-08:00,3540.6,24,frequent
2454,jackie_short,2025-05-25 00:00:00-07:00,487.46,14,occasional
2455,helen_velez,2024-03-15 00:00:00-07:00,2102.82,25,high_value
2456,sabrina_sanchez,2024-04-28 00:00:00-07:00,2729.96,1,frequent
2457,joshua_hansen,2025-06-12 00:00:00-07:00,1118.94,47,
2458,ashley_martin,2025-04-04 00:00:00-07:00,2691.95,11,frequent
2459,steven_reed,2023-09-26 00:00:00-07:00,3456.1,39,frequent
2460,monique_alexander,2024-01-10 00:00:00-08:00,4951.03,40,frequent
2461,sara_mcmillan,2023-10-13 00:00:00-07:00,264.83,24,frequent
2462,michael_edwards,2025-03-30 00:00:00-07:00,4590.43,41,high_value
2463,jonathan_mcintosh,2025-05-11 00:00:00-07:00,1755.1,7,high_value
2464,heather_hernandez,2024-12-05 00:00:00-08:00,3032.36,24,high_value
2465,victoria_cervantes,2024-10-19 00:00:00-07:00,3535.73,26,occasional
2466,nicole_mitchell,2024-03-14 00:00:00-07:00,4758.97,30,frequent
2467,jamie_evans,2023-12-02 00:00:00-08:00,1744.43,27,occasional
2468,heidi_brown,2025-03-04 00:00:00-08:00,598.92,23,high_value
2469,anthony_hoffman,2023-07-18 00:00:00-07:00,506.72,24,frequent
2470,dustin_gonzales,2023-11-24 00:00:00-08:00,825.72,17,high_value
2471,ryan_vasquez,2023-12-27 00:00:00-08:00,1794.36,5,occasional
2472,robert_mitchell,2023-07-23 00:00:00-07:00,4595.46,15,frequent
2473,christine_sawyer,2023-12-25 00:00:00-08:00,1301.85,45,occasional
2474,richard_thompson,2025-01-17 00:00:00-08:00,3112.74,11,high_value
2475,kayla_salazar,2025-06-28 00:00:00-07:00,4466.16,40,occasional
2476,kenneth_kennedy,2023-07-24 00:00:00-07:00,3762.04,37,high_value
2477,timothy_foster,2024-06-16 00:00:00-07:00,4342.67,12,frequent
2478,leslie_evans,2024-09-12 00:00:00-07:00,919.3,39,occasional
2479,laura_barron,2024-02-01 00:00:00-08:00,3740.06,5,frequent
2480,beth_young,2024-04-13 00:00:00-07:00,210.8,40,occasional
2481,gail_reese,2025-03-26 00:00:00-07:00,722.33,19,frequent
2482,diane_henry,2024-06-12 00:00:00-07:00,1962.18,21,high_value
2483,jack_molina,2024-02-08 00:00:00-08:00,4416.44,40,frequent
2484,kristin_martinez,2024-08-19 00:00:00-07:00,3604.42,34,frequent
2485,melissa_vaughn,2024-03-14 00:00:00-07:00,1395.2,26,occasional
2486,michelle_jones,2024-08-26 00:00:00-07:00,283.71,45,occasional
2487,stephanie_ross,2023-08-26 00:00:00-07:00,3472.99,3,
2488,jessica_ramos,2023-09-03 00:00:00-07:00,1802.67,30,occasional
2489,david_lopez,2024-05-11 00:00:00-07:00,692.04,20,high_value
2490,jade_gibson,2023-08-08 00:00:00-07:00,1278.32,3,high_value
2491,johnny_ortega,2025-03-31 00:00:00-07:00,415.8,45,high_value
2492,dr_justin_allen_v,2023-12-06 00:00:00-08:00,2449.88,44,high_value
2493,cynthia_reid,2023-09-22 00:00:00-07:00,393.86,46,occasional
2494,john_warren,2023-07-25 00:00:00-07:00,4420.65,25,high_value
2495,nancy_foley,2024-07-08 00:00:00-07:00,4890.75,1,high_value
2496,taylor_clark,2024-12-07 00:00:00-08:00,2285.56,17,frequent
2497,mrs_kimberly_brock,2023-08-03 00:00:00-07:00,1056.17,4,occasional
2498,daniel_ross,2024-01-29 00:00:00-08:00,1733.75,9,frequent
2499,leah_snow,2024-09-08 00:00:00-07:00,2318.9,41,occasional
2500,patricia_lynch,2023-10-22 00:00:00-07:00,1353.72,48,frequent
2501,tony_hood,2025-06-20 00:00:00-07:00,1780.93,45,frequent
2502,regina_armstrong,2024-12-10 00:00:00-08:00,4991.98,34,occasional
2503,jessica_gardner,2023-11-07 00:00:00-08:00,139.64,29,occasional
2504,kayla_graham,2024-02-18 00:00:00-08:00,3168.5,13,high_value
2505,carol_hunter,2023-10-14 00:00:00-07:00,671.18,20,frequent
2506,ryan_davis,2024-09-12 00:00:00-07:00,3489.48,20,frequent
2507,jon_becker,2024-11-20 00:00:00-08:00,3990.86,15,high_value
2508,charles_briggs,2023-11-12 00:00:00-08:00,4440.52,35,high_value
2509,felicia_wilson,2023-07-17 00:00:00-07:00,4076.67,18,high_value
2510,alicia_hayes,2023-10-17 00:00:00-07:00,1491.3,7,occasional
2511,catherine_wheeler,2024-12-30 00:00:00-08:00,4674.46,28,high_value
2512,sean_clark,2025-06-14 00:00:00-07:00,473.66,9,high_value
2513,nancy_thornton,2023-11-18 00:00:00-08:00,919.44,8,high_value
2514,benjamin_warner,2023-08-16 00:00:00-07:00,551.29,2,frequent
2515,debra_davis,2024-03-02 00:00:00-08:00,2102.69,0,occasional
2516,leah_cameron,2023-12-02 00:00:00-08:00,844.56,22,frequent
2517,kevin_torres,2025-06-16 00:00:00-07:00,3062.24,35,high_value
2518,mr_michael_hutchinson,2025-02-02 00:00:00-08:00,2359.25,49,frequent
2519,miranda_phillips,2025-03-02 00:00:00-08:00,4012.75,31,high_value
2520,stephen_orozco,2023-09-30 00:00:00-07:00,767.92,30,occasional
2521,jasmine_phillips,2023-11-21 00:00:00-08:00,4866.62,18,frequent
2522,taylor_lucero,2023-12-03 00:00:00-08:00,3286.48,36,frequent
2523,jill_ramirez,2024-02-23 00:00:00-08:00,1173.0,16,frequent
2524,virginia_sanchez,2025-02-03 00:00:00-08:00,2260.89,10,occasional
2525,lindsay_young,2023-12-11 00:00:00-08:00,539.19,37,high_value
2526,mark_roberson,2024-02-06 00:00:00-08:00,2256.98,39,occasional
2527,denise_thomas,2024-05-04 00:00:00-07:00,3247.21,21,frequent
2528,matthew_prince,2025-01-26 00:00:00-08:00,2622.22,47,high_value
2529,chelsea_hall,2024-04-19 00:00:00-07:00,421.37,39,high_value
2530,david_williams,2024-03-25 00:00:00-07:00,2267.97,31,occasional
2531,brenda_cuevas,2023-08-14 00:00:00-07:00,1369.73,2,high_value
2532,maurice_carter,2024-09-04 00:00:00-07:00,3817.18,40,high_value
2533,allison_roberts,2024-04-19 00:00:00-07:00,220.95,29,frequent
2534,joseph_craig,2024-12-22 00:00:00-08:00,4979.96,47,high_value
2535,donald_mills,2024-04-18 00:00:00-07:00,4805.38,44,frequent
2536,diane_young,2024-05-03 00:00:00-07:00,19.35,21,high_value
2537,susan_martinez,2025-03-03 00:00:00-08:00,3673.43,3,frequent
2538,john_sims,2024-07-14 00:00:00-07:00,2653.13,43,high_value
2539,anna_hughes,2023-12-07 00:00:00-08:00,481.96,34,high_value
2540,arthur_peters,2025-06-10 00:00:00-07:00,2643.78,23,frequent
2541,victoria_franco,2023-07-15 00:00:00-07:00,2126.92,15,frequent
2542,cindy_knight,2024-12-29 00:00:00-08:00,4141.96,21,high_value
2543,brian_hays,2024-03-12 00:00:00-07:00,925.6,28,high_value
2544,eric_mcpherson,2023-11-18 00:00:00-08:00,188.2,16,frequent
2545,cassie_carr,2025-02-23 00:00:00-08:00,3815.86,25,frequent
2546,victoria_lee,2024-10-31 00:00:00-07:00,984.84,4,high_value
2547,kathleen_nichols,2025-06-26 00:00:00-07:00,2694.71,26,high_value
2548,david_watson,2024-06-27 00:00:00-07:00,2372.11,22,occasional
2549,carl_gardner,2024-10-25 00:00:00-07:00,4746.47,46,high_value
2550,nicole_ware,2025-04-05 00:00:00-07:00,3517.09,47,occasional
2551,jeffery_miller,2025-07-01 00:00:00-07:00,4407.56,8,occasional
2552,erica_ruiz,2023-11-29 00:00:00-08:00,2815.82,9,occasional
2553,shannon_johnson,2024-05-23 00:00:00-07:00,3789.76,34,frequent
2554,julia_shelton,2025-01-23 00:00:00-08:00,447.84,28,occasional
2555,susan_olsen,2024-01-28 00:00:00-08:00,1664.49,30,occasional
2556,lindsey_pugh,2024-06-11 00:00:00-07:00,3757.36,26,frequent
2557,jessica_campbell,2024-04-14 00:00:00-07:00,2312.31,41,high_value
2558,jonathan_crosby,2024-04-29 00:00:00-07:00,196.56,13,occasional
2559,cynthia_villegas,2023-09-17 00:00:00-07:00,1131.92,22,occasional
2560,cory_campbell,2023-09-01 00:00:00-07:00,2079.36,1,high_value
2561,amy_williams,2024-04-26 00:00:00-07:00,286.63,46,occasional
2562,jacob_perkins,2023-09-10 00:00:00-07:00,2770.13,36,occasional
2563,karen_alvarado,2023-08-24 00:00:00-07:00,1064.21,17,frequent
2564,dawn_shaffer,2024-05-05 00:00:00-07:00,2799.74,38,occasional
2565,jeffrey_mcdonald,2024-11-14 00:00:00-08:00,3875.32,23,high_value
2566,shelby_walker,2024-10-08 00:00:00-07:00,4432.17,32,high_value
2567,donna_curry,2023-09-18 00:00:00-07:00,4534.8,26,occasional
2568,carolyn_sosa,2024-01-25 00:00:00-08:00,2172.0,29,high_value
2569,daniel_gonzalez,2024-10-09 00:00:00-07:00,4160.87,31,frequent
2570,lindsay_buchanan,2025-03-16 00:00:00-07:00,583.95,10,high_value
2571,mary_campbell,2023-10-15 00:00:00-07:00,4767.43,0,frequent
2572,laura_shepherd,2024-05-25 00:00:00-07:00,788.77,35,occasional
2573,kristen_moore,2024-03-27 00:00:00-07:00,100.08,14,occasional
2574,alex_foster,2024-10-26 00:00:00-07:00,2582.85,30,frequent
2575,barry_griffin,2025-03-10 00:00:00-07:00,1761.01,3,high_value
2576,christopher_williams,2025-03-09 00:00:00-08:00,1194.02,14,occasional
2577,john_young,2024-07-06 00:00:00-07:00,3977.73,8,high_value
2578,tristan_hoffman,2023-09-01 00:00:00-07:00,1445.82,36,frequent
2579,molly_coleman,2024-03-26 00:00:00-07:00,1336.61,42,high_value
2580,jack_baker,2023-10-16 00:00:00-07:00,3271.03,36,frequent
2581,valerie_jones,2024-03-25 00:00:00-07:00,1782.7,3,occasional
2582,robert_grimes,2024-04-10 00:00:00-07:00,3996.92,28,occasional
2583,brittany_todd_md,2024-02-27 00:00:00-08:00,1591.71,13,frequent
2584,nichole_lane,2024-09-16 00:00:00-07:00,4208.17,3,occasional
2585,ryan_house,2024-10-05 00:00:00-07:00,1784.81,31,high_value
2586,albert_davis,2024-10-12 00:00:00-07:00,972.68,31,frequent
2587,elizabeth_harris,2024-03-09 00:00:00-08:00,1035.46,2,occasional
2588,kylie_kirby,2025-03-11 00:00:00-07:00,4497.55,47,frequent
2589,denise_edwards,2024-10-30 00:00:00-07:00,4587.23,46,occasional
2590,jacqueline_morris,2024-10-18 00:00:00-07:00,137.7,40,occasional
2591,jordan_clark,2025-06-29 00:00:00-07:00,2363.13,46,high_value
2592,mr_rodney_hopkins_phd,2023-07-08 00:00:00-07:00,1331.17,30,occasional
2593,janet_jones,2024-12-16 00:00:00-08:00,1857.98,47,occasional
2594,nathan_morales,2024-01-07 00:00:00-08:00,4890.54,27,frequent
2595,christopher_mayer,2025-02-25 00:00:00-08:00,1697.04,20,occasional
2596,kathy_harrison,2024-03-04 00:00:00-08:00,306.19,46,frequent
2597,maurice_porter,2024-09-01 00:00:00-07:00,1651.03,3,high_value
2598,brandi_bentley,2024-06-02 00:00:00-07:00,4705.8,11,occasional
2599,duane_kennedy,2024-05-25 00:00:00-07:00,235.85,16,frequent
2600,tiffany_jones,2024-05-08 00:00:00-07:00,2803.22,16,occasional
2601,tiffany_hutchinson,2023-07-27 00:00:00-07:00,2470.84,40,frequent
2602,monique_graham,2024-05-23 00:00:00-07:00,4582.39,10,high_value
2603,michael_wagner,2023-08-13 00:00:00-07:00,1304.2,26,occasional
2604,carolyn_jacobs,2024-03-27 00:00:00-07:00,4754.9,1,frequent
2605,william_carter,2024-03-02 00:00:00-08:00,1525.97,8,occasional
2606,anthony_ortega,2023-11-01 00:00:00-07:00,1072.38,42,occasional
2607,alan_andrade,2024-06-26 00:00:00-07:00,2881.18,39,high_value
2608,christopher_anderson,2024-09-09 00:00:00-07:00,4106.07,49,high_value
2609,lisa_bauer,2025-02-21 00:00:00-08:00,870.17,38,high_value
2610,dominique_gonzalez,2024-02-20 00:00:00-08:00,3218.33,29,occasional
2611,julie_bowers,2025-04-10 00:00:00-07:00,1827.01,20,frequent
2612,ricardo_williams,2024-02-23 00:00:00-08:00,1430.92,27,frequent
2613,mr_william_vaughn,2025-01-15 00:00:00-08:00,3116.1,20,frequent
2614,jacob_kelley,2023-12-28 00:00:00-08:00,4684.47,5,occasional
2615,ms_sherry_sanchez,2023-11-20 00:00:00-08:00,2893.86,18,frequent
2616,timothy_gonzalez,2024-05-19 00:00:00-07:00,1610.51,31,frequent
2617,nicole_greene,2023-08-15 00:00:00-07:00,1965.18,11,occasional
2618,nathan_reid,2023-11-18 00:00:00-08:00,719.97,33,frequent
2619,kimberly_combs,2024-03-05 00:00:00-08:00,2668.48,7,frequent
2620,dr_kristen_turner,2024-01-09 00:00:00-08:00,954.55,28,occasional
2621,kevin_logan,2023-11-05 00:00:00-07:00,700.68,18,high_value
2622,christine_anderson,2024-03-10 00:00:00-08:00,874.41,5,occasional
2623,kyle_schwartz,2024-07-17 00:00:00-07:00,1814.07,12,high_value
2624,russell_payne,2024-04-08 00:00:00-07:00,3430.85,28,
2625,kristen_ruiz,2024-12-04 00:00:00-08:00,4001.51,27,high_value
2626,frank_hart,2024-03-10 00:00:00-08:00,4862.6,9,occasional
2627,lisa_morales,2025-01-22 00:00:00-08:00,3042.57,39,occasional
2628,timothy_maddox,2023-11-01 00:00:00-07:00,4771.8,35,occasional
2629,caleb_carey,2025-06-05 00:00:00-07:00,202.19,4,frequent
2630,sandra_payne,2024-01-12 00:00:00-08:00,4594.3,35,occasional
2631,cheryl_bean,2024-05-08 00:00:00-07:00,1021.65,10,frequent
2632,amber_ray,2025-01-29 00:00:00-08:00,106.81,30,high_value
2633,alexander_brown,2025-02-17 00:00:00-08:00,4708.76,40,frequent
2634,bradley_henderson,2025-03-15 00:00:00-07:00,4956.97,23,frequent
2635,sharon_duncan,2023-07-10 00:00:00-07:00,2612.85,33,occasional
2636,richard_cortez,2024-09-29 00:00:00-07:00,226.73,3,
2637,alexa_lopez,2023-08-24 00:00:00-07:00,279.62,32,occasional
2638,vanessa_bush,2024-04-22 00:00:00-07:00,4363.08,41,occasional
2639,megan_hanna,2024-12-28 00:00:00-08:00,476.55,18,occasional
2640,linda_jimenez,2024-04-28 00:00:00-07:00,3654.47,20,high_value
2641,kylie_fitzpatrick,2024-07-23 00:00:00-07:00,910.51,3,frequent
2642,kevin_rios,2025-06-09 00:00:00-07:00,3038.6,21,occasional
2643,todd_scott,2025-01-01 00:00:00-08:00,1641.52,16,high_value
2644,alan_murray,2024-06-18 00:00:00-07:00,353.88,40,occasional
2645,ariel_mason,2024-10-08 00:00:00-07:00,2032.72,14,high_value
2646,mary_johnson,2024-03-14 00:00:00-07:00,2081.96,35,occasional
2647,summer_fuller,2024-07-02 00:00:00-07:00,4139.55,48,occasional
2648,david_elliott,2024-09-09 00:00:00-07:00,4074.76,5,occasional
2649,henry_york,2023-08-28 00:00:00-07:00,391.25,19,frequent
2650,mark_hall,2024-08-27 00:00:00-07:00,2955.86,42,occasional
2651,kathryn_bruce,2023-11-13 00:00:00-08:00,374.32,38,frequent
2652,brenda_glass,2024-04-10 00:00:00-07:00,270.93,6,high_value
2653,brandon_houston,2023-10-07 00:00:00-07:00,3158.58,26,occasional
2654,shawn_rocha,2025-02-28 00:00:00-08:00,1963.33,9,occasional
2655,robert_chung,2023-07-20 00:00:00-07:00,121.97,35,frequent
2656,vincent_nolan,2024-12-06 00:00:00-08:00,2242.37,42,occasional
2657,stephanie_smith,2025-02-08 00:00:00-08:00,418.14,47,frequent
2658,tamara_miller,2024-10-02 00:00:00-07:00,2991.91,1,high_value
2659,kylie_charles,2025-02-24 00:00:00-08:00,3220.39,11,high_value
2660,jacqueline_thomas,2024-08-28 00:00:00-07:00,2135.27,27,frequent
2661,mr_kevin_shea_phd,2024-06-10 00:00:00-07:00,3608.68,28,high_value
2662,katherine_mcbride,2024-08-27 00:00:00-07:00,4544.71,15,frequent
